Name,COORDS
000000004309.jpg,[339 215 441 398]
000000004312.jpg,[128  63 468 691]
000000004331.jpg,[ 33 170  92 451]
000000004355.jpg,[-63  97  44 440]
000000004359.jpg,[ 15 231 100 545]
000000004375.jpg,[0 0 0 0]
000000005245.jpg,[0 0 0 0]
000000005247.jpg,[118  92 301 674]
000000005256.jpg,[200 109 397 552]
000000005260.jpg,[334 198 388 416]
000000005278.jpg,[0 0 0 0]
000000005294.jpg,[0 0 0 0]
000000005303.jpg,[0 0 0 0]
000000005312.jpg,[175 295 256 438]
000000005313.jpg,[0 0 0 0]
000000005324.jpg,[0 0 0 0]
000000005325.jpg,[241 261 388 486]
000000005336.jpg,[167 179 207 497]
000000005339.jpg,[172  36 390 424]
000000005356.jpg,[0 0 0 0]
000000005360.jpg,[0 0 0 0]
000000005368.jpg,[0 0 0 0]
000000005373.jpg,[  96  169  362 1136]
000000005376.jpg,[183 163 231 277]
000000005377.jpg,[ 14 372 242 675]
000000005385.jpg,[0 0 0 0]
000000005388.jpg,[0 0 0 0]
000000005394.jpg,[0 0 0 0]
000000005424.jpg,[132 260 302 506]
000000005425.jpg,[179 174 297 328]
000000005430.jpg,[0 0 0 0]
000000005443.jpg,[293 242 375 440]
000000005459.jpg,[132 214 149 336]
000000005471.jpg,[-18 168 247 607]
000000005476.jpg,[0 0 0 0]
000000005482.jpg,[0 0 0 0]
000000005502.jpg,[0 0 0 0]
000000006031.jpg,[0 0 0 0]
000000006033.jpg,[193  77 389 437]
000000006041.jpg,[189  53 400 429]
000000006042.jpg,[113  29 197 437]
000000006051.jpg,[0 0 0 0]
000000006053.jpg,[ 83 231 280 426]
000000006057.jpg,[0 0 0 0]
000000006074.jpg,[0 0 0 0]
000000006075.jpg,[0 0 0 0]
000000006101.jpg,[0 0 0 0]
000000006107.jpg,[139 260 284 544]
000000006140.jpg,[0 0 0 0]
000000006148.jpg,[0 0 0 0]
000000006151.jpg,[0 0 0 0]
000000006155.jpg,[0 0 0 0]
000000006180.jpg,[0 0 0 0]
000000006189.jpg,[255  20 517 400]
000000006190.jpg,[ 96  87 382 848]
000000006200.jpg,[0 0 0 0]
000000006216.jpg,[287 111 370 439]
000000006225.jpg,[339  26 457 310]
000000006233.jpg,[0 0 0 0]
000000006253.jpg,[136 101 215 413]
000000006262.jpg,[0 0 0 0]
000000006941.jpg,[ 116   84  432 1028]
000000006943.jpg,[ 89  98 237 578]
000000006945.jpg,[0 0 0 0]
000000006957.jpg,[445 313 495 463]
000000006964.jpg,[ 244  109  518 1176]
000000006973.jpg,[200   8 471 499]
000000006981.jpg,[ 98  89 769 749]
000000006996.jpg,[174  81 361 448]
000000006998.jpg,[300 291 368 491]
000000007023.jpg,[0 0 0 0]
000000007035.jpg,[211 147 377 337]
000000007049.jpg,[-73 134 235 654]
000000007050.jpg,[ 14 251 303 530]
000000007069.jpg,[137 172 273 755]
000000007072.jpg,[237 175 296 425]
000000007103.jpg,[-938   89  269  848]
000000007104.jpg,[172 272 385 597]
000000007115.jpg,[0 0 0 0]
000000007116.jpg,[0 0 0 0]
000000007123.jpg,[180 155 256 324]
000000007124.jpg,[0 0 0 0]
000000007125.jpg,[-32 280  51 477]
000000007129.jpg,[364 139 498 487]
000000007149.jpg,[-44  66 176 619]
000000007159.jpg,[0 0 0 0]
000000007207.jpg,[-72 193  97 876]
000000007214.jpg,[0 0 0 0]
000000007221.jpg,[ 64 207 479 848]
000000007228.jpg,[305 227 441 566]
000000007253.jpg,[0 0 0 0]
000000007256.jpg,[0 0 0 0]
000000007260.jpg,[0 0 0 0]
000000008432.jpg,[0 0 0 0]
000000008436.jpg,[0 0 0 0]
000000008443.jpg,[0 0 0 0]
000000008445.jpg,[117 178 249 433]
000000008458.jpg,[0 0 0 0]
000000008468.jpg,[-11 350 196 737]
000000008483.jpg,[ 23 175 230 902]
000000008493.jpg,[248 137 308 252]
000000008494.jpg,[290 186 347 546]
000000008495.jpg,[238  35 319 224]
000000008504.jpg,[0 0 0 0]
000000008519.jpg,[0 0 0 0]
000000008520.jpg,[118 158 230 354]
000000008536.jpg,[0 0 0 0]
000000008553.jpg,[188 222 259 495]
000000008564.jpg,[0 0 0 0]
000000009846.jpg,[ 20 133 172 469]
000000009859.jpg,[0 0 0 0]
000000009872.jpg,[0 0 0 0]
000000009878.jpg,[272  35 413 450]
000000009885.jpg,[135  84 421 386]
000000009895.jpg,[385 196 462 523]
000000009910.jpg,[0 0 0 0]
000000009927.jpg,[0 0 0 0]
000000009929.jpg,[0 0 0 0]
000000009935.jpg,[-31 258 197 537]
000000009941.jpg,[308  70 403 518]
000000009946.jpg,[169 180 308 338]
000000009951.jpg,[255 162 510 545]
000000009960.jpg,[226  82 386 304]
000000009968.jpg,[   2  128  509 1056]
000000009983.jpg,[-15 102 179 518]
000000009987.jpg,[0 0 0 0]
000000009990.jpg,[0 0 0 0]
000000009993.jpg,[0 0 0 0]
000000009999.jpg,[198 199 252 404]
000000010534.jpg,[0 0 0 0]
000000010545.jpg,[214 239 343 313]
000000010560.jpg,[  8 109 305 739]
000000010579.jpg,[  65   93  381 1048]
000000010581.jpg,[0 0 0 0]
000000010591.jpg,[208 214 340 467]
000000010600.jpg,[203  37 319 387]
000000010613.jpg,[0 0 0 0]
000000010615.jpg,[0 0 0 0]
000000010621.jpg,[245 255 349 540]
000000010624.jpg,[0 0 0 0]
000000010639.jpg,[ 87 338 118 460]
000000010644.jpg,[199  89 307 513]
000000010646.jpg,[0 0 0 0]
000000010678.jpg,[0 0 0 0]
000000010683.jpg,[133 195 335 418]
000000010684.jpg,[311 154 414 217]
000000006715.jpg,[271 216 339 332]
000000006935.jpg,[0 0 0 0]
000000007274.jpg,[ 35 284 172 750]
000000007623.jpg,[298 117 405 325]
000000007873.jpg,[ 215  178  556 1460]
000000008066.jpg,[0 0 0 0]
000000008429.jpg,[0 0 0 0]
000000008571.jpg,[245 150 331 478]
000000008747.jpg,[173 172 391 988]
000000008944.jpg,[0 0 0 0]
000000009112.jpg,[236 281 298 507]
000000009395.jpg,[233  48 439 279]
000000009648.jpg,[0 0 0 0]
000000009845.jpg,[435 500 538 795]
000000010005.jpg,[0 0 0 0]
000000010216.jpg,[0 0 0 0]
000000010526.jpg,[241  -1 299 222]
000000010689.jpg,[0 0 0 0]
000000010818.jpg,[0 0 0 0]
000000011075.jpg,[0 0 0 0]
000000011292.jpg,[ 62 181 340 637]
000000011619.jpg,[-252  165  165 1152]
000000011796.jpg,[ 61 151 425 646]
000000012108.jpg,[0 0 0 0]
000000012398.jpg,[0 0 0 0]
000000012529.jpg,[128 114 309 606]
000000012795.jpg,[ 57 161 287 511]
000000012947.jpg,[ -7 253 153 508]
000000013195.jpg,[174 218 491 530]
000000013364.jpg,[0 0 0 0]
000000011624.jpg,[167 130 277 572]
000000011625.jpg,[205 192 359 419]
000000011631.jpg,[0 0 0 0]
000000011638.jpg,[0 0 0 0]
000000011655.jpg,[0 0 0 0]
000000011658.jpg,[0 0 0 0]
000000011661.jpg,[ 118  137  363 1305]
000000011680.jpg,[383 162 450 290]
000000011690.jpg,[180  31 278 415]
000000011701.jpg,[0 0 0 0]
000000011702.jpg,[0 0 0 0]
000000011713.jpg,[0 0 0 0]
000000011737.jpg,[280  87 402 581]
000000011754.jpg,[194 106 264 384]
000000011774.jpg,[301  71 481 705]
000000011775.jpg,[0 0 0 0]
000000011788.jpg,[0 0 0 0]
000000011791.jpg,[108 202 205 549]
000000011794.jpg,[272  89 406 229]
000000012408.jpg,[0 0 0 0]
000000012413.jpg,[189 214 301 528]
000000012418.jpg,[ -3 220  88 466]
000000012421.jpg,[0 0 0 0]
000000012424.jpg,[130  35 423 525]
000000012434.jpg,[204 196 313 361]
000000012440.jpg,[0 0 0 0]
000000012455.jpg,[0 0 0 0]
000000012459.jpg,[379 155 456 450]
000000012460.jpg,[176 258 271 738]
000000012471.jpg,[0 0 0 0]
000000012472.jpg,[ 34 166 401 750]
000000012497.jpg,[230 328 287 449]
000000012501.jpg,[-27 169 191 617]
000000012509.jpg,[0 0 0 0]
000000012522.jpg,[175  71 284 492]
000000012524.jpg,[ 69 148 272 549]
000000015002.jpg,[120 110 392 500]
000000015011.jpg,[292  87 386 384]
000000015017.jpg,[164  90 242 435]
000000015029.jpg,[ 65  15 350 659]
000000015032.jpg,[126  50 289 487]
000000015050.jpg,[0 0 0 0]
000000015055.jpg,[0 0 0 0]
000000015062.jpg,[333 186 459 563]
000000015067.jpg,[438 199 500 401]
000000015069.jpg,[144  15 366 521]
000000015071.jpg,[ -6  99 522 252]
000000015089.jpg,[169  86 347 527]
000000015097.jpg,[0 0 0 0]
000000015110.jpg,[0 0 0 0]
000000015117.jpg,[437 172 533 480]
000000015122.jpg,[169  -1 344 523]
000000015140.jpg,[ 58 172 455 399]
000000015148.jpg,[292 104 382 487]
000000015151.jpg,[0 0 0 0]
000000015153.jpg,[341 100 446 446]
000000015157.jpg,[0 0 0 0]
000000015175.jpg,[0 0 0 0]
000000015190.jpg,[  7 153 234 266]
000000015193.jpg,[130  44 376 705]
000000015195.jpg,[395 172 569 825]
000000015198.jpg,[-299   -1  405  179]
000000015897.jpg,[0 0 0 0]
000000015902.jpg,[0 0 0 0]
000000015908.jpg,[335 224 477 540]
000000015919.jpg,[0 0 0 0]
000000015952.jpg,[0 0 0 0]
000000015954.jpg,[0 0 0 0]
000000015957.jpg,[182  52 264 506]
000000015968.jpg,[ 51 111 520 794]
000000015976.jpg,[0 0 0 0]
000000015986.jpg,[257  96 395 350]
000000015994.jpg,[ 116  188  685 1197]
000000016005.jpg,[307 147 456 695]
000000016015.jpg,[436 -27 513 171]
000000016032.jpg,[0 0 0 0]
000000016037.jpg,[-33 101 143 628]
000000016038.jpg,[0 0 0 0]
000000016039.jpg,[0 0 0 0]
000000016056.jpg,[116  84 205 320]
000000016060.jpg,[0 0 0 0]
000000016063.jpg,[0 0 0 0]
000000016064.jpg,[ 75 160 374 466]
000000016069.jpg,[252 148 333 441]
000000016071.jpg,[220 146 282 242]
000000016072.jpg,[0 0 0 0]
000000016076.jpg,[295 269 415 498]
000000016080.jpg,[188 201 377 527]
000000016084.jpg,[182  72 348 520]
000000016098.jpg,[0 0 0 0]
000000016099.jpg,[329  51 430 548]
000000016101.jpg,[ -86  132  570 1620]
000000016112.jpg,[0 0 0 0]
000000016114.jpg,[378 146 437 356]
000000016483.jpg,[416 301 486 578]
000000016486.jpg,[0 0 0 0]
000000016491.jpg,[158 181 227 502]
000000016496.jpg,[0 0 0 0]
000000016497.jpg,[113  -7 246 504]
000000016509.jpg,[118 190 420 553]
000000016513.jpg,[0 0 0 0]
000000016521.jpg,[194  19 400 336]
000000016525.jpg,[0 0 0 0]
000000016526.jpg,[219 172 299 422]
000000016531.jpg,[0 0 0 0]
000000016546.jpg,[0 0 0 0]
000000016547.jpg,[287  21 407 430]
000000016556.jpg,[171 196 238 406]
000000016567.jpg,[0 0 0 0]
000000016574.jpg,[0 0 0 0]
000000016578.jpg,[0 0 0 0]
000000016590.jpg,[0 0 0 0]
000000016593.jpg,[ 180  191  657 1463]
000000016599.jpg,[0 0 0 0]
000000018214.jpg,[0 0 0 0]
000000018217.jpg,[201 150 443 495]
000000018224.jpg,[124 104 387 522]
000000018241.jpg,[0 0 0 0]
000000018250.jpg,[0 0 0 0]
000000018265.jpg,[269 198 388 403]
000000018270.jpg,[235 139 477 529]
000000018290.jpg,[108 199 185 507]
000000018309.jpg,[0 0 0 0]
000000018317.jpg,[0 0 0 0]
000000018327.jpg,[ -92   87  559 1406]
000000018336.jpg,[0 0 0 0]
000000018358.jpg,[ 97 154 420 396]
000000018359.jpg,[129 132 404 458]
000000018366.jpg,[0 0 0 0]
000000018367.jpg,[211  28 428 353]
000000018370.jpg,[0 0 0 0]
000000019251.jpg,[0 0 0 0]
000000019275.jpg,[-29 176 265 503]
000000019292.jpg,[193 297 246 502]
000000019304.jpg,[ 22 193 194 441]
000000019313.jpg,[-16 114 366 636]
000000019318.jpg,[ 48  63 394 493]
000000019320.jpg,[-19 183 211 385]
000000019322.jpg,[ 62 199 223 322]
000000019324.jpg,[184 143 216 449]
000000019374.jpg,[-60  80  93 517]
000000019375.jpg,[0 0 0 0]
000000019385.jpg,[0 0 0 0]
000000019387.jpg,[0 0 0 0]
000000019394.jpg,[345  85 436 441]
000000019399.jpg,[0 0 0 0]
000000019413.jpg,[0 0 0 0]
000000019431.jpg,[0 0 0 0]
000000021215.jpg,[104 243 244 720]
000000021222.jpg,[0 0 0 0]
000000021223.jpg,[0 0 0 0]
000000021235.jpg,[160  52 281 335]
000000021240.jpg,[177 213 296 323]
000000021248.jpg,[0 0 0 0]
000000021253.jpg,[244 168 297 464]
000000021276.jpg,[  35   62  404 1007]
000000021280.jpg,[336 184 523 853]
000000021281.jpg,[-13  38  29 490]
000000021284.jpg,[186 246 273 405]
000000021285.jpg,[208 180 294 430]
000000021292.jpg,[  92  112  355 1193]
000000021310.jpg,[220 267 310 497]
000000021329.jpg,[298  60 447 564]
000000021330.jpg,[0 0 0 0]
000000021365.jpg,[0 0 0 0]
000000021378.jpg,[0 0 0 0]
000000021383.jpg,[0 0 0 0]
000000021394.jpg,[0 0 0 0]
000000021400.jpg,[ 43 116 247 484]
000000021404.jpg,[0 0 0 0]
000000021417.jpg,[0 0 0 0]
000000021419.jpg,[0 0 0 0]
000000021423.jpg,[0 0 0 0]
000000021459.jpg,[0 0 0 0]
000000021462.jpg,[-17 110 134 604]
000000021469.jpg,[193 253 259 451]
000000021470.jpg,[131  92 432 434]
000000021498.jpg,[161  46 372 433]
000000021504.jpg,[233 109 314 313]
000000021528.jpg,[114 240 208 479]
000000021779.jpg,[155 -19 509 470]
000000021780.jpg,[121  83 212 443]
000000021786.jpg,[ 50  52 280 498]
000000021826.jpg,[301 247 348 340]
000000021830.jpg,[453 180 551 516]
000000021846.jpg,[0 0 0 0]
000000021864.jpg,[0 0 0 0]
000000021883.jpg,[0 0 0 0]
000000021889.jpg,[138 331 219 532]
000000021895.jpg,[ 142  151  589 1064]
000000021900.jpg,[187  12 263 373]
000000021905.jpg,[0 0 0 0]
000000021919.jpg,[122 205 352 458]
000000021924.jpg,[285 267 466 482]
000000021926.jpg,[ 51 169 251 197]
000000021942.jpg,[0 0 0 0]
000000021963.jpg,[481 180 625 280]
000000021968.jpg,[0 0 0 0]
000000021971.jpg,[319 343 384 451]
000000021979.jpg,[261 138 320 482]
000000021983.jpg,[0 0 0 0]
000000021989.jpg,[  4 191  74 502]
000000021991.jpg,[0 0 0 0]
000000021993.jpg,[0 0 0 0]
000000022004.jpg,[101 -42 430 439]
000000022008.jpg,[0 0 0 0]
000000022012.jpg,[0 0 0 0]
000000022026.jpg,[228 162 346 302]
000000023245.jpg,[  14  257  331 1190]
000000023250.jpg,[0 0 0 0]
000000023253.jpg,[0 0 0 0]
000000023255.jpg,[0 0 0 0]
000000023258.jpg,[ 59 116 209 464]
000000023270.jpg,[0 0 0 0]
000000023275.jpg,[198  15 285 487]
000000023280.jpg,[-11 124 131 484]
000000023287.jpg,[ 94  37 240 513]
000000023294.jpg,[ 51 125 120 443]
000000023298.jpg,[ 81 100 223 487]
000000023311.jpg,[135 137 508 712]
000000023315.jpg,[202 234 369 648]
000000023355.jpg,[0 0 0 0]
000000023357.jpg,[0 0 0 0]
000000023387.jpg,[258 327 467 690]
000000023392.jpg,[153  38 294 518]
000000023395.jpg,[129 105 193 436]
000000024305.jpg,[186 151 405 485]
000000024307.jpg,[0 0 0 0]
000000024310.jpg,[0 0 0 0]
000000024343.jpg,[0 0 0 0]
000000024352.jpg,[282 135 355 461]
000000024368.jpg,[0 0 0 0]
000000024372.jpg,[354  36 491 182]
000000024375.jpg,[0 0 0 0]
000000024380.jpg,[0 0 0 0]
000000024385.jpg,[320 118 441 560]
000000024386.jpg,[  2  48 213 529]
000000024391.jpg,[256  96 469 822]
000000024396.jpg,[0 0 0 0]
000000024401.jpg,[0 0 0 0]
000000024411.jpg,[0 0 0 0]
000000024414.jpg,[  80  219  521 1651]
000000024428.jpg,[ 77  21 334 825]
000000024436.jpg,[127  65 243 359]
000000024446.jpg,[-80 199  73 519]
000000024454.jpg,[0 0 0 0]
000000024457.jpg,[311 126 582 782]
000000024515.jpg,[0 0 0 0]
000000024516.jpg,[0 0 0 0]
000000024518.jpg,[ 32  45 462 700]
000000024520.jpg,[202  69 374 498]
000000024522.jpg,[0 0 0 0]
000000024536.jpg,[ 44 220  87 306]
000000024551.jpg,[ 41  36 190 505]
000000024553.jpg,[100 379 162 519]
000000024842.jpg,[0 0 0 0]
000000024849.jpg,[0 0 0 0]
000000024859.jpg,[364 197 430 606]
000000024869.jpg,[  10  198  445 1023]
000000024882.jpg,[0 0 0 0]
000000024915.jpg,[0 0 0 0]
000000024923.jpg,[0 0 0 0]
000000024931.jpg,[117 211 407 497]
000000024932.jpg,[134 210 272 520]
000000024935.jpg,[119 110 219 483]
000000024939.jpg,[ 83  40 257 439]
000000024958.jpg,[  10  137  526 1107]
000000024971.jpg,[0 0 0 0]
000000024972.jpg,[0 0 0 0]
000000024980.jpg,[0 0 0 0]
000000024991.jpg,[307 218 371 353]
000000025003.jpg,[203  68 406 368]
000000025005.jpg,[ 30  75 488 489]
000000025024.jpg,[ 76  79 202 498]
000000025034.jpg,[0 0 0 0]
000000025041.jpg,[ 141  -97 1980  535]
000000025058.jpg,[220 250 261 430]
000000025069.jpg,[339 179 426 412]
000000025100.jpg,[ -5  27 122 371]
000000025102.jpg,[0 0 0 0]
000000025103.jpg,[-35 129 427 688]
000000025105.jpg,[0 0 0 0]
000000025110.jpg,[0 0 0 0]
000000025134.jpg,[0 0 0 0]
000000025142.jpg,[0 0 0 0]
000000025143.jpg,[426 166 474 383]
000000027441.jpg,[  5 278 135 528]
000000027471.jpg,[155 110 271 434]
000000027476.jpg,[ 57  37 265 527]
000000027478.jpg,[121 188 273 454]
000000027482.jpg,[129  40 398 457]
000000027484.jpg,[0 0 0 0]
000000027486.jpg,[ 96  72 195 441]
000000027490.jpg,[143 120 321 336]
000000027493.jpg,[0 0 0 0]
000000027495.jpg,[0 0 0 0]
000000027510.jpg,[ -5 225 390 959]
000000027511.jpg,[0 0 0 0]
000000027513.jpg,[0 0 0 0]
000000027516.jpg,[0 0 0 0]
000000027517.jpg,[217 316 391 434]
000000027519.jpg,[0 0 0 0]
000000027522.jpg,[0 0 0 0]
000000027528.jpg,[330  27 443 110]
000000027539.jpg,[220 159 315 491]
000000027556.jpg,[310 342 432 462]
000000027562.jpg,[142 148 415 702]
000000027564.jpg,[ 80  78 262 459]
000000027565.jpg,[167  54 474 515]
000000027569.jpg,[364 170 418 509]
000000027570.jpg,[186 170 337 411]
000000027578.jpg,[274  98 475 599]
000000027599.jpg,[0 0 0 0]
000000027610.jpg,[173 159 400 677]
000000027611.jpg,[236 211 271 347]
000000027622.jpg,[272 141 442 478]
000000027975.jpg,[245 378 287 474]
000000027980.jpg,[ 46 488  78 597]
000000027987.jpg,[100  94 181 480]
000000027988.jpg,[0 0 0 0]
000000027989.jpg,[0 0 0 0]
000000027995.jpg,[224 182 348 570]
000000028010.jpg,[ 85  57 326 483]
000000028012.jpg,[0 0 0 0]
000000028037.jpg,[242  90 461 344]
000000028058.jpg,[470 143 492 357]
000000028072.jpg,[224 267 302 542]
000000028097.jpg,[247  48 381 320]
000000028103.jpg,[202 133 292 424]
000000028109.jpg,[170 126 249 417]
000000028114.jpg,[0 0 0 0]
000000028116.jpg,[0 0 0 0]
000000028127.jpg,[404 256 483 436]
000000028131.jpg,[146  30 504 481]
000000028154.jpg,[-11 167 262 549]
000000028157.jpg,[0 0 0 0]
000000028174.jpg,[0 0 0 0]
000000028184.jpg,[230 236 266 512]
000000028192.jpg,[0 0 0 0]
000000028194.jpg,[113  43 247 425]
000000028214.jpg,[ -21   62  330 1027]
000000028230.jpg,[ 87 100 364 410]
000000028231.jpg,[224  57 458 456]
000000028246.jpg,[0 0 0 0]
000000028535.jpg,[198 157 311 393]
000000028540.jpg,[334  12 431 280]
000000028547.jpg,[167 177 251 318]
000000028555.jpg,[ -80  121  634 1943]
000000028560.jpg,[116 177 177 591]
000000028575.jpg,[0 0 0 0]
000000028588.jpg,[-38 422  34 591]
000000028595.jpg,[161 213 381 609]
000000028626.jpg,[163 126 396 611]
000000028642.jpg,[388 228 515 509]
000000028646.jpg,[0 0 0 0]
000000028650.jpg,[156 232 258 492]
000000028654.jpg,[114 231 351 402]
000000028658.jpg,[207 276 264 416]
000000028671.jpg,[ -5  43 612 843]
000000028674.jpg,[238 133 459 615]
000000028675.jpg,[0 0 0 0]
000000028676.jpg,[224 156 320 481]
000000028688.jpg,[ 34 202 160 778]
000000028692.jpg,[111  -3 310 156]
000000028702.jpg,[-178  113  338 1032]
000000028713.jpg,[0 0 0 0]
000000028719.jpg,[351  94 511 432]
000000028759.jpg,[109 198 143 353]
000000028797.jpg,[165 -81 369 452]
000000028802.jpg,[0 0 0 0]
000000028823.jpg,[0 0 0 0]
000000028824.jpg,[0 0 0 0]
000000028835.jpg,[-227  140  168 1290]
000000028842.jpg,[ 80 231 320 313]
000000029833.jpg,[  34  149  488 1006]
000000029839.jpg,[288 109 371 326]
000000029879.jpg,[204 192 314 475]
000000029886.jpg,[0 0 0 0]
000000029892.jpg,[0 0 0 0]
000000029894.jpg,[ 32  63 277 676]
000000029895.jpg,[0 0 0 0]
000000029909.jpg,[0 0 0 0]
000000029915.jpg,[0 0 0 0]
000000029931.jpg,[310 348 373 565]
000000029934.jpg,[339 123 442 412]
000000029936.jpg,[387 236 473 452]
000000029937.jpg,[129  20 337 425]
000000029942.jpg,[0 0 0 0]
000000029943.jpg,[0 0 0 0]
000000029962.jpg,[0 0 0 0]
000000029964.jpg,[181  87 518 533]
000000030719.jpg,[0 0 0 0]
000000030731.jpg,[0 0 0 0]
000000030752.jpg,[164  84 262 457]
000000030775.jpg,[0 0 0 0]
000000030779.jpg,[0 0 0 0]
000000030787.jpg,[474 195 513 391]
000000030796.jpg,[0 0 0 0]
000000030815.jpg,[0 0 0 0]
000000030822.jpg,[-51 212 107 603]
000000030838.jpg,[ 47 -23 246 473]
000000030852.jpg,[105  62 417 531]
000000030856.jpg,[0 0 0 0]
000000030871.jpg,[-12 -11 331 836]
000000030879.jpg,[428 319 517 529]
000000030880.jpg,[0 0 0 0]
000000030888.jpg,[156  48 276 342]
000000030939.jpg,[ 67 175 206 523]
000000030958.jpg,[ 67 132 534 324]
000000031588.jpg,[121 150 240 320]
000000031590.jpg,[ 28 142 180 755]
000000031596.jpg,[0 0 0 0]
000000031604.jpg,[0 0 0 0]
000000031612.jpg,[ 31  13 347 535]
000000031616.jpg,[211 118 493 664]
000000031621.jpg,[251  65 470 561]
000000031641.jpg,[215 106 398 747]
000000031642.jpg,[191 138 250 512]
000000031650.jpg,[373 152 422 301]
000000031666.jpg,[134  98 222 340]
000000031667.jpg,[0 0 0 0]
000000031699.jpg,[271  19 483 421]
000000031717.jpg,[-50  69 441 678]
000000031729.jpg,[0 0 0 0]
000000031734.jpg,[217 257 290 338]
000000031738.jpg,[ 38  81 418 449]
000000031748.jpg,[0 0 0 0]
000000031752.jpg,[248 195 386 417]
000000031765.jpg,[0 0 0 0]
000000031777.jpg,[175 164 409 719]
000000031788.jpg,[-48  81  59 478]
000000031794.jpg,[367 207 453 546]
000000032715.jpg,[308 364 351 517]
000000032720.jpg,[-78 176 267 669]
000000032722.jpg,[0 0 0 0]
000000032738.jpg,[ 412  295  570 1011]
000000032739.jpg,[ 83 307 267 378]
000000032760.jpg,[317 171 396 444]
000000032767.jpg,[310 174 483 439]
000000032773.jpg,[0 0 0 0]
000000032777.jpg,[-13 195  77 478]
000000032778.jpg,[159  -9 509 389]
000000032801.jpg,[ 79  62 227 303]
000000032804.jpg,[0 0 0 0]
000000032809.jpg,[0 0 0 0]
000000032812.jpg,[ 27  80 515 472]
000000032818.jpg,[0 0 0 0]
000000032819.jpg,[0 0 0 0]
000000032829.jpg,[256  61 385 535]
000000032843.jpg,[0 0 0 0]
000000032845.jpg,[ 60 101 161 543]
000000032850.jpg,[189  57 375 542]
000000032868.jpg,[292 104 385 638]
000000032872.jpg,[0 0 0 0]
000000032877.jpg,[0 0 0 0]
000000032903.jpg,[202  -6 402 536]
000000032906.jpg,[0 0 0 0]
000000032918.jpg,[173 120 269 332]
000000032932.jpg,[323 205 406 590]
000000032944.jpg,[335 155 483 711]
000000032947.jpg,[219 111 415 460]
000000032949.jpg,[-42  75 376 668]
000000032954.jpg,[ 52  87 316 883]
000000032957.jpg,[0 0 0 0]
000000032965.jpg,[191 201 402 760]
000000033625.jpg,[0 0 0 0]
000000033631.jpg,[315  49 436 493]
000000033634.jpg,[0 0 0 0]
000000033642.jpg,[0 0 0 0]
000000033643.jpg,[  84  139  651 1005]
000000033645.jpg,[349  32 441 421]
000000033647.jpg,[0 0 0 0]
000000033667.jpg,[ 75 180 219 465]
000000033669.jpg,[194 190 275 263]
000000033672.jpg,[112 148 324 479]
000000033683.jpg,[0 0 0 0]
000000033687.jpg,[0 0 0 0]
000000033695.jpg,[0 0 0 0]
000000033698.jpg,[0 0 0 0]
000000033702.jpg,[0 0 0 0]
000000033717.jpg,[0 0 0 0]
000000034438.jpg,[0 0 0 0]
000000034439.jpg,[269  16 394 389]
000000034445.jpg,[0 0 0 0]
000000034454.jpg,[0 0 0 0]
000000034464.jpg,[163 234 196 295]
000000034469.jpg,[0 0 0 0]
000000034471.jpg,[ -3  70 108 338]
000000034475.jpg,[0 0 0 0]
000000034478.jpg,[120  90 360 638]
000000034480.jpg,[188  87 276 526]
000000034487.jpg,[178 133 263 441]
000000034489.jpg,[ 94 138 279 293]
000000034491.jpg,[303 226 396 357]
000000034500.jpg,[200 154 301 356]
000000034508.jpg,[0 0 0 0]
000000034522.jpg,[0 0 0 0]
000000034539.jpg,[186 122 237 443]
000000034551.jpg,[141  49 285 450]
000000034557.jpg,[ -57  171  372 1745]
000000034570.jpg,[194 141 476 539]
000000034574.jpg,[241 244 337 581]
000000034597.jpg,[ -9  89 119 563]
000000034611.jpg,[0 0 0 0]
000000034616.jpg,[-26 180 109 479]
000000034617.jpg,[159 103 356 520]
000000034632.jpg,[105  89 242 460]
000000034645.jpg,[0 0 0 0]
000000034657.jpg,[ 22  87 236 536]
000000034674.jpg,[270 237 319 501]
000000034680.jpg,[ 29  96 101 448]
000000034682.jpg,[191 135 275 229]
000000035002.jpg,[0 0 0 0]
000000035004.jpg,[-40  96 129 579]
000000035008.jpg,[0 0 0 0]
000000035030.jpg,[ 95 -11 311 418]
000000035031.jpg,[0 0 0 0]
000000035037.jpg,[0 0 0 0]
000000035045.jpg,[0 0 0 0]
000000035049.jpg,[ 83  12 148 570]
000000035052.jpg,[161 192 398 492]
000000035069.jpg,[ 126  184  402 1377]
000000035076.jpg,[0 0 0 0]
000000035093.jpg,[398 169 434 378]
000000035102.jpg,[0 0 0 0]
000000035110.jpg,[ 85  95 160 485]
000000035126.jpg,[0 0 0 0]
000000035128.jpg,[ 89  97 375 437]
000000035132.jpg,[299  22 450 437]
000000036827.jpg,[228  77 393 497]
000000036828.jpg,[112 188 148 367]
000000036881.jpg,[173 124 440 514]
000000036903.jpg,[402 253 525 500]
000000036904.jpg,[0 0 0 0]
000000036907.jpg,[0 0 0 0]
000000036908.jpg,[ 178   17  510 1269]
000000036911.jpg,[  5  58 297 511]
000000036919.jpg,[0 0 0 0]
000000036939.jpg,[0 0 0 0]
000000036948.jpg,[ 71 117 189 362]
000000036950.jpg,[0 0 0 0]
000000036951.jpg,[  9 118 319 735]
000000036957.jpg,[0 0 0 0]
000000036961.jpg,[0 0 0 0]
000000036966.jpg,[0 0 0 0]
